epoch,acc,loss,val_acc,val_loss
50,0.756875,0.518515927792,0.690625,0.557449394464

51,0.7675,0.50805033803,0.66875,0.581931012869

52,0.761875,0.508614820838,0.703125,0.548472177982

53,0.7703125,0.501769003868,0.69375,0.555641496181

54,0.769375,0.502757918239,0.7375,0.548995196819

55,0.7765625,0.499684759378,0.640625,0.590406513214

56,0.7715625,0.493231679201,0.721875,0.528204965591

57,0.7740625,0.490107611418,0.7375,0.5255900383

58,0.758125,0.505586723685,0.746875,0.539461135864

59,0.79125,0.470154355764,0.70625,0.569672560692

60,0.774375,0.488171301484,0.815625,0.460490530729

61,0.781875,0.483442230225,0.725,0.525179487467

62,0.79,0.468743942976,0.728125,0.544730186462

63,0.7784375,0.478601121306,0.73125,0.49704644084

64,0.7753125,0.487368213534,0.734375,0.528496581316

65,0.7975,0.458051527739,0.74375,0.518693500757

66,0.7909375,0.459615271091,0.70625,0.533424592018

67,0.7953125,0.460509101152,0.7,0.557498562336

68,0.7925,0.457960070372,0.690625,0.537902748585

69,0.784375,0.469266273379,0.728125,0.529352277517

70,0.7878125,0.462528016567,0.740625,0.497138386965

71,0.7934375,0.464023565054,0.75625,0.496363598108

72,0.7865625,0.462686250806,0.725,0.536156666279

73,0.8059375,0.44051163733,0.74375,0.5015381217

74,0.7871875,0.465948489308,0.721875,0.545050781965

75,0.7971875,0.447442888021,0.7375,0.5212418437

76,0.789375,0.452642943263,0.746875,0.483936142921

77,0.8053125,0.435069295168,0.7875,0.49920989871

78,0.8053125,0.434384664297,0.721875,0.5272351861

79,0.80125,0.438641085029,0.809375,0.453088122606

80,0.7990625,0.444771918058,0.75625,0.525943338871

81,0.803125,0.432247597575,0.740625,0.503732848167

82,0.8190625,0.429919945002,0.740625,0.487824988365

83,0.8165625,0.422421192527,0.775,0.451629257202

84,0.813125,0.420013375878,0.784375,0.480787223577

85,0.805,0.435461254716,0.771875,0.438348394632

86,0.816875,0.413927042484,0.721875,0.512153083086

87,0.8134375,0.424461795092,0.7375,0.490052324533

88,0.8078125,0.426268432736,0.790625,0.430979907513

89,0.8190625,0.417248843908,0.73125,0.487459093332

90,0.823125,0.41054612875,0.771875,0.486552375555

91,0.8253125,0.410522242785,0.75,0.48546884656

92,0.8246875,0.406346444488,0.746875,0.488309389353

93,0.8271875,0.402720802426,0.7875,0.47254203558

94,0.81625,0.40625125885,0.8,0.445025473833

95,0.8196875,0.412199960947,0.759375,0.465270352364

96,0.81875,0.413160056472,0.78125,0.471444839239

97,0.820625,0.398412432671,0.753125,0.468213635683

98,0.82625,0.405277206898,0.759375,0.458633333445

99,0.831875,0.389251207113,0.728125,0.509681922197

100,0.8278125,0.396510017514,0.7625,0.461901760101

101,0.8340625,0.385696988702,0.7875,0.42135912776

102,0.841875,0.389495435357,0.7875,0.448887819052

103,0.821875,0.402751144171,0.76875,0.481462347507

104,0.8325,0.384497436285,0.73125,0.498216825724

105,0.8290625,0.390159254074,0.78125,0.464651566744

106,0.835,0.38302824676,0.78125,0.476369166374

107,0.839375,0.379876520038,0.78125,0.457865697145

108,0.8325,0.385352742672,0.81875,0.433113926649

109,0.8303125,0.376124458313,0.796875,0.447577947378

110,0.836875,0.385518662333,0.765625,0.457657748461

111,0.83375,0.381414341927,0.784375,0.431410354376

112,0.8434375,0.373059918284,0.765625,0.439534586668

113,0.8409375,0.381355797052,0.775,0.438038170338

114,0.82875,0.385787027478,0.79375,0.436469471455

115,0.84375,0.363493568301,0.759375,0.479584372044

116,0.8575,0.353879484534,0.81875,0.412938010693

117,0.840625,0.367372308969,0.76875,0.446038359404

118,0.831875,0.379645823836,0.784375,0.463014274836

119,0.8353125,0.375406315327,0.7875,0.437723714113

120,0.8315625,0.377158380151,0.809375,0.421265941858

121,0.8421875,0.369022680521,0.7375,0.460941910744

122,0.8475,0.362943395078,0.809375,0.435159337521

123,0.8346875,0.374930020571,0.7875,0.429601150751

124,0.8503125,0.361497724354,0.73125,0.474054890871

125,0.8465625,0.35308886528,0.784375,0.44039528966

126,0.8371875,0.365387749672,0.7875,0.414424848557

127,0.855625,0.357465830445,0.784375,0.404391646385

128,0.835,0.366023261547,0.753125,0.489530038834

129,0.8503125,0.34414470315,0.796875,0.409778594971

130,0.8575,0.340646881759,0.80625,0.424075889587

131,0.85125,0.351921894252,0.75625,0.484429109097

132,0.8475,0.357331877351,0.76875,0.430072307587

133,0.8465625,0.359009212255,0.75,0.459384137392

134,0.8475,0.351313863993,0.78125,0.429645377398

135,0.8471875,0.35286906302,0.8125,0.387632775307

136,0.85125,0.349564304948,0.8,0.429277569056

137,0.83875,0.36757042706,0.76875,0.454972946644

138,0.85125,0.347030726373,0.80625,0.420301920176

139,0.85125,0.340574982166,0.8125,0.418750035763

140,0.843125,0.352031037807,0.8,0.432627010345

141,0.84625,0.348370562196,0.828125,0.447282791138

142,0.865,0.335987940133,0.840625,0.418383526802

143,0.851875,0.330966095924,0.765625,0.451114827394

144,0.86125,0.331094522774,0.790625,0.423777121305

145,0.85,0.346496061981,0.784375,0.429794299603

146,0.8503125,0.347962018847,0.79375,0.398487877846

147,0.8615625,0.329817208052,0.8,0.408369135857

148,0.8684375,0.324347244799,0.784375,0.421517956257

149,0.86125,0.324870494008,0.778125,0.446312880516

150,0.8690625,0.325073385239,0.796875,0.406008857489

151,0.8584375,0.335826964378,0.8125,0.423426115513

152,0.865625,0.312567147017,0.784375,0.413324916363

153,0.86625,0.326493701935,0.825,0.365623772144

154,0.863125,0.329462505281,0.76875,0.429842114449

155,0.8703125,0.31770889461,0.784375,0.407203918695

156,0.8615625,0.32372538656,0.828125,0.401082110405

157,0.860625,0.334116507173,0.825,0.380140662193

158,0.8665625,0.321550815701,0.825,0.399497419596

159,0.87625,0.316621949673,0.775,0.429996550083

160,0.8775,0.311583524346,0.76875,0.427115428448

161,0.869375,0.31192519933,0.80625,0.400861930847

162,0.8721875,0.30676481843,0.8375,0.371923011541

163,0.864375,0.319054580331,0.80625,0.38600667119

164,0.8696875,0.317089064419,0.809375,0.418970757723

165,0.86375,0.319918731451,0.83125,0.362911528349

166,0.864375,0.32048499167,0.83125,0.38482824564

167,0.8728125,0.309507054389,0.821875,0.365323239565

168,0.869375,0.309106346071,0.803125,0.386029332876

169,0.8740625,0.308421817422,0.7625,0.428388273716

170,0.878125,0.296147360504,0.840625,0.384719121456

171,0.865,0.308171447217,0.784375,0.410959839821

172,0.8678125,0.308775829077,0.790625,0.40295367837

173,0.8740625,0.306686536968,0.775,0.419098943472

174,0.8671875,0.305164026022,0.81875,0.399774318933

175,0.8653125,0.314625959396,0.80625,0.411945837736

176,0.87625,0.300657401383,0.80625,0.403433257341

177,0.87125,0.308579958379,0.79375,0.383769595623

178,0.885625,0.296927057505,0.78125,0.400933659077

179,0.883125,0.288129055798,0.784375,0.395928174257

180,0.8778125,0.300161479115,0.8125,0.36156051755

181,0.876875,0.29000117749,0.825,0.407694071531

182,0.8665625,0.316183072925,0.84375,0.349349039793

183,0.8721875,0.308251819909,0.803125,0.385328888893

184,0.87,0.296932281852,0.840625,0.384532892704

185,0.8765625,0.296474201679,0.83125,0.386191529036

186,0.8790625,0.291701853573,0.825,0.368945807219

187,0.881875,0.2873738271,0.83125,0.382546722889

188,0.8803125,0.287924648821,0.79375,0.388727253675

189,0.8771875,0.292598313987,0.809375,0.397933793068

190,0.8778125,0.297886608839,0.81875,0.392356497049

191,0.8790625,0.291074956954,0.78125,0.412017273903

192,0.8796875,0.291061967909,0.834375,0.353123509884

193,0.8890625,0.277074270844,0.784375,0.398186290264

194,0.88,0.291062615216,0.828125,0.367538231611

195,0.8796875,0.288075471818,0.825,0.382335317135

196,0.879375,0.293022685051,0.840625,0.366655308008

197,0.885625,0.285938400924,0.809375,0.400563567877

198,0.8803125,0.290824593902,0.85,0.334742742777

199,0.8878125,0.282011905611,0.846875,0.373480093479

200,0.8846875,0.278151166439,0.796875,0.39725266695

201,0.8825,0.278309325874,0.771875,0.452260267735

202,0.8871875,0.283250068128,0.803125,0.380134218931

203,0.875625,0.288063716888,0.8125,0.381833863258

204,0.8959375,0.265386959314,0.809375,0.383829927444

205,0.8875,0.278839527071,0.796875,0.424223309755

206,0.8840625,0.281395267546,0.815625,0.375101310015

207,0.8925,0.27060490787,0.821875,0.362793982029

208,0.880625,0.283780429661,0.8,0.399128651619

209,0.8915625,0.274717341959,0.821875,0.36832383275

210,0.8859375,0.277921510637,0.803125,0.390122932196

211,0.88625,0.270620203018,0.825,0.35904841423

212,0.88375,0.274453019202,0.825,0.36305962801

213,0.883125,0.2753648296,0.76875,0.417331844568

214,0.8790625,0.285238344669,0.834375,0.362963712215

215,0.8865625,0.269086910188,0.821875,0.377433794737

216,0.8825,0.272253312767,0.8375,0.379412281513

217,0.873125,0.283686294556,0.8375,0.376102721691

218,0.8796875,0.279168214798,0.83125,0.338391470909

219,0.885625,0.271047565341,0.834375,0.329556828737

220,0.8959375,0.254201263785,0.809375,0.406907469034

221,0.888125,0.272639752626,0.8125,0.400074779987

222,0.8834375,0.270522285402,0.825,0.347265738249

223,0.888125,0.274013457596,0.778125,0.404046237469

224,0.8890625,0.276155923605,0.834375,0.363363727927

225,0.893125,0.266928804517,0.821875,0.408871275187

226,0.8959375,0.260659609437,0.84375,0.350404512882

227,0.89,0.262202638984,0.7875,0.432601672411

228,0.8959375,0.259852259159,0.821875,0.354687941074

229,0.89125,0.266543457806,0.821875,0.370516479015

230,0.8903125,0.270863061547,0.79375,0.386354535818

231,0.8896875,0.268363626003,0.809375,0.391593104601

232,0.90625,0.247525351048,0.8125,0.383846491575

233,0.8903125,0.261254727542,0.78125,0.393655633926

234,0.8875,0.272691764235,0.809375,0.393009275198

235,0.8925,0.270125227273,0.828125,0.348061126471

236,0.8965625,0.254796074927,0.80625,0.386383855343

237,0.8975,0.255247291327,0.84375,0.354012030363

238,0.8971875,0.252392328084,0.840625,0.357558089495

239,0.8978125,0.256844718158,0.79375,0.38699234724

240,0.8859375,0.271543042064,0.8375,0.325993740559

241,0.8925,0.258284370303,0.84375,0.33110498786

242,0.8915625,0.258341892064,0.83125,0.375474709272

243,0.8853125,0.267725877166,0.80625,0.390550947189

244,0.9046875,0.243130912483,0.834375,0.348197954893

245,0.8996875,0.254858867824,0.825,0.377776497602

246,0.8978125,0.261147536635,0.815625,0.359764355421

247,0.8990625,0.250544387996,0.815625,0.353253984451

248,0.8928125,0.266135666668,0.796875,0.389043283463

249,0.8925,0.255964463651,0.86875,0.312391340733

250,0.9096875,0.231911281645,0.80625,0.363860845566

251,0.891875,0.254772403836,0.840625,0.333280843496

252,0.898125,0.260806982219,0.815625,0.389958798885

253,0.89,0.258832243085,0.846875,0.350013875961

254,0.9034375,0.236316839159,0.840625,0.337809967995

255,0.9025,0.241949051917,0.81875,0.375175866485

256,0.896875,0.248489405215,0.821875,0.334655806422

257,0.890625,0.257066589296,0.821875,0.377913445234

258,0.9021875,0.255889134705,0.834375,0.367994612455

259,0.895625,0.25588098824,0.85,0.298989972472

260,0.8978125,0.246099181473,0.803125,0.348408222198

261,0.903125,0.238372375667,0.853125,0.354675960541

262,0.9025,0.249499062598,0.81875,0.409065878391

263,0.9071875,0.23620878607,0.83125,0.326700466871

264,0.9025,0.241818635762,0.828125,0.367149204016

265,0.90625,0.236384420693,0.84375,0.319422984123

266,0.8934375,0.247123145163,0.8375,0.326535993814

267,0.8921875,0.256393677294,0.8375,0.361480671167

268,0.894375,0.251871419549,0.83125,0.325642868876

269,0.8946875,0.25510238111,0.815625,0.367313319445

270,0.9059375,0.235942465961,0.821875,0.386867803335

271,0.8959375,0.247156634927,0.85,0.332476615906

272,0.898125,0.247195249796,0.846875,0.346592217684

273,0.899375,0.241647642851,0.8,0.403652763367

274,0.895625,0.238266134262,0.8375,0.313971400261

275,0.905,0.238839580417,0.803125,0.374536919594

276,0.8990625,0.23988684088,0.83125,0.31892952323

277,0.906875,0.233669086993,0.796875,0.420767611265

278,0.903125,0.240519072711,0.840625,0.3386292696

279,0.898125,0.237509143353,0.81875,0.353461748362

280,0.9028125,0.236647575498,0.846875,0.348260515928

281,0.9053125,0.242045515776,0.825,0.366134411097

282,0.8996875,0.241473177969,0.84375,0.345938068628

283,0.8965625,0.243969218135,0.846875,0.365582364798

284,0.9084375,0.228386439681,0.8,0.397800445557

285,0.899375,0.229404217899,0.853125,0.356816983223

286,0.905,0.232513645291,0.834375,0.369373226166

287,0.913125,0.225800115466,0.821875,0.380762946606

288,0.9059375,0.236397626102,0.8125,0.379237723351

289,0.9090625,0.240776209533,0.828125,0.344090300798

290,0.91125,0.228224893212,0.809375,0.393184271455

291,0.9009375,0.238254098296,0.846875,0.338161450624

292,0.9,0.232315627933,0.834375,0.35690138936

293,0.906875,0.236874398291,0.81875,0.342349636555

294,0.903125,0.235154201686,0.81875,0.358601278067

295,0.9096875,0.224682690501,0.821875,0.378598034382

296,0.9134375,0.223390986323,0.84375,0.320874175429

297,0.9109375,0.230529350042,0.83125,0.327298480272

298,0.9109375,0.220213816017,0.84375,0.318047460914

299,0.9065625,0.235095812082,0.846875,0.308843439817

300,0.8921875,0.238903471828,0.85625,0.335133683681

301,0.909375,0.22502315402,0.83125,0.313466265798

302,0.8975,0.227652082443,0.846875,0.323245024681

303,0.9034375,0.221192853451,0.846875,0.332180452347

304,0.9034375,0.235134583414,0.809375,0.36396779418

305,0.900625,0.230666308105,0.834375,0.329200765491

306,0.9134375,0.217123529911,0.821875,0.37903419733

307,0.90375,0.23389023155,0.8125,0.361629366875

308,0.9034375,0.230846925974,0.8125,0.363259142637

309,0.898125,0.237146956623,0.815625,0.32883207202

310,0.9053125,0.230652812421,0.790625,0.409978228807

311,0.91125,0.221625441015,0.815625,0.3537132442

312,0.9096875,0.217368064821,0.8375,0.32525639534

313,0.895625,0.242588165998,0.85625,0.289242845774

314,0.898125,0.23843357712,0.85,0.320286995173

315,0.9025,0.22995331943,0.8375,0.307685536146

316,0.90375,0.234249986112,0.83125,0.350777739286

317,0.9165625,0.214519669414,0.81875,0.337167942524

318,0.91125,0.22510004878,0.83125,0.327874839306

319,0.9075,0.234874957204,0.825,0.339664202929

320,0.909375,0.229824578017,0.834375,0.35540766716

321,0.9134375,0.215494819283,0.796875,0.388164424896

322,0.9009375,0.23099912107,0.821875,0.352707332373

323,0.8971875,0.234836212099,0.821875,0.336423885822

324,0.90625,0.215456361771,0.803125,0.374960207939

325,0.913125,0.216512158215,0.828125,0.355597788095

326,0.904375,0.223610931635,0.821875,0.313659608364

327,0.91625,0.21282543689,0.8625,0.304433226585

328,0.918125,0.208761999607,0.8125,0.387275588512

329,0.8984375,0.235545180738,0.828125,0.337644869089

330,0.9121875,0.217221257091,0.85625,0.326955103874

331,0.9103125,0.216842653453,0.80625,0.368452107906

332,0.915625,0.203579123318,0.846875,0.3358787328

333,0.9171875,0.211037517786,0.83125,0.385647147894

334,0.9275,0.199198561907,0.81875,0.340209951997

335,0.925625,0.201062120497,0.8375,0.354740947485

336,0.908125,0.219395142794,0.84375,0.294043147564

337,0.920625,0.20572214514,0.865625,0.308009105921

338,0.91375,0.211898643076,0.803125,0.362922656536

339,0.9128125,0.211717131734,0.825,0.329270190001

340,0.9071875,0.221939464658,0.815625,0.374916094542

341,0.9121875,0.22023938328,0.83125,0.330111947656

342,0.909375,0.22582239151,0.803125,0.397125524282

343,0.9146875,0.214407745004,0.8125,0.312014687061

344,0.91625,0.212500906587,0.825,0.371194273233

345,0.9103125,0.2164372015,0.8625,0.286225658655

346,0.9078125,0.216882436275,0.834375,0.313898485899

347,0.9153125,0.205356258154,0.809375,0.34137571156

348,0.91,0.218038328141,0.8375,0.319226509333

349,0.91875,0.216384722292,0.846875,0.377584350109

350,0.9165625,0.207034573853,0.825,0.324455145001

351,0.9078125,0.215314753354,0.8,0.366672712564

352,0.92,0.197788476944,0.815625,0.344551721215

353,0.915625,0.207129611075,0.8375,0.323598909378

354,0.904375,0.225036182404,0.859375,0.303170323372

355,0.921875,0.200527874529,0.8125,0.378142178059

356,0.9153125,0.216075692028,0.825,0.351033511758

357,0.9240625,0.201386163831,0.8375,0.316317903996

358,0.9140625,0.208974041045,0.8125,0.39176415205

359,0.914375,0.210376735032,0.80625,0.319518563151

360,0.915,0.201410706937,0.85,0.319183367491

361,0.9203125,0.203785697073,0.834375,0.316612187028

362,0.9203125,0.20011507839,0.80625,0.35240701437

363,0.918125,0.204270905703,0.875,0.287310507894

364,0.913125,0.21383559227,0.81875,0.321766668558

365,0.9184375,0.203097346723,0.853125,0.331551206112

366,0.9103125,0.206898338795,0.853125,0.329410910606

367,0.9140625,0.205567558259,0.825,0.330319625139

368,0.9171875,0.199622484446,0.8375,0.327486220002

369,0.9084375,0.213810356259,0.834375,0.342220258713

370,0.921875,0.198038816452,0.859375,0.285462611914

371,0.9234375,0.202348160893,0.79375,0.388130152225

372,0.921875,0.201988549381,0.821875,0.363467341661

373,0.9178125,0.204352838248,0.859375,0.294573175907

374,0.9146875,0.20884768784,0.828125,0.325666815042

375,0.9165625,0.206000394821,0.8625,0.306412085891

376,0.92125,0.193122827858,0.796875,0.371645480394

377,0.916875,0.196508526802,0.853125,0.313797950745

378,0.9115625,0.200735157132,0.85,0.308160895109

379,0.9221875,0.195606262237,0.8625,0.336973255873

380,0.923125,0.19309155196,0.825,0.346825957298

381,0.9115625,0.216789262295,0.8375,0.337009876966

382,0.919375,0.202693841755,0.803125,0.327310675383

383,0.915625,0.200080212206,0.825,0.387343388796

384,0.9153125,0.202088114023,0.8625,0.301953610778

385,0.915,0.207754524946,0.840625,0.285193818808

386,0.92875,0.185783835799,0.8375,0.33341050148

387,0.919375,0.199699908197,0.840625,0.333841258287

388,0.9203125,0.196984362304,0.825,0.328783920407

389,0.9271875,0.190136528909,0.88125,0.257532033324

390,0.920625,0.193545070589,0.80625,0.344618776441

391,0.92,0.196325627714,0.84375,0.288192522526

392,0.921875,0.188046594858,0.846875,0.344301837683

393,0.918125,0.204275805652,0.8375,0.324496299028

394,0.931875,0.184610130787,0.821875,0.342381262779

395,0.9234375,0.194691402316,0.840625,0.336006635427

396,0.92125,0.19338248238,0.8625,0.30174343586

397,0.9278125,0.180714205056,0.834375,0.299679583311

398,0.91625,0.200271881074,0.81875,0.342823368311

399,0.925,0.198051097989,0.809375,0.354411920905

400,0.9253125,0.194619686007,0.84375,0.313283550739

401,0.92125,0.192061082423,0.828125,0.344800764322

402,0.9146875,0.208957174271,0.853125,0.315260285139

403,0.9215625,0.193927561939,0.8125,0.380440121889

404,0.916875,0.198755115271,0.809375,0.34197691679

405,0.9178125,0.193002596349,0.84375,0.325873550773

406,0.9215625,0.191744202077,0.834375,0.355714666843

407,0.9196875,0.19033349514,0.8625,0.301225560904

408,0.918125,0.190212094188,0.821875,0.324476885796

409,0.9215625,0.200786236674,0.85625,0.282885652781

410,0.930625,0.181938184351,0.871875,0.233255708218

411,0.9209375,0.194140035212,0.846875,0.289447471499

412,0.9228125,0.188133503348,0.85,0.303575927019

413,0.919375,0.20331839025,0.853125,0.333571815491

414,0.9209375,0.189101973325,0.85,0.290287613869

415,0.921875,0.195445808619,0.8375,0.301132699847

416,0.9178125,0.196825317591,0.8125,0.389296317101

417,0.9240625,0.190065628886,0.8625,0.318312057853

418,0.92625,0.187345038056,0.84375,0.316160941124

419,0.9209375,0.193115617037,0.80625,0.352853471041

420,0.9246875,0.188796638846,0.834375,0.368302541971

421,0.920625,0.183299296051,0.8375,0.314246237278

422,0.9225,0.186317037046,0.81875,0.368027228117

423,0.92875,0.192349536717,0.83125,0.313465887308

424,0.92,0.197157492191,0.83125,0.351724743843

425,0.9221875,0.19189512074,0.821875,0.360234537721

426,0.928125,0.185186904222,0.828125,0.327463757992

427,0.9234375,0.196719946414,0.859375,0.295330250263

428,0.9240625,0.182795139402,0.825,0.338777178526

429,0.9259375,0.182519804537,0.85625,0.338298723102

430,0.9309375,0.171178380847,0.859375,0.267731654644

431,0.9284375,0.180018052012,0.8375,0.336489731073

432,0.9315625,0.178924025744,0.83125,0.32200794816

433,0.934375,0.180474263728,0.81875,0.360517323017

434,0.9234375,0.18363001883,0.825,0.324174576998

435,0.9321875,0.175626278967,0.821875,0.360110682249

436,0.929375,0.182645408064,0.85,0.327726942301

437,0.92625,0.183431408405,0.8375,0.329642060399

438,0.9275,0.184384364039,0.85,0.299895936251

439,0.9265625,0.178688263446,0.825,0.287994578481

440,0.9203125,0.18281353578,0.821875,0.301563179493

441,0.9290625,0.181012848616,0.85625,0.270714390278

442,0.9221875,0.189057420194,0.83125,0.320714077353

443,0.9196875,0.186487314254,0.81875,0.313600799441

444,0.925,0.187821725458,0.840625,0.287360316515

445,0.9315625,0.180915684998,0.834375,0.299659579992

446,0.9253125,0.178459054679,0.834375,0.325700730085

447,0.92375,0.189399341792,0.85,0.324083983898

448,0.934375,0.171775647551,0.871875,0.276499047875

449,0.9265625,0.182967240065,0.815625,0.349428790808

450,0.9246875,0.188499581069,0.865625,0.27548250258

451,0.9253125,0.179747263342,0.834375,0.340120947361

452,0.9228125,0.188111637682,0.815625,0.362521630526

453,0.9196875,0.194231335223,0.859375,0.30704049468

454,0.9265625,0.174151905924,0.846875,0.358226162195

455,0.9278125,0.185604203045,0.859375,0.32131600976

456,0.92625,0.181622810215,0.8125,0.307535707951

457,0.93125,0.170661183894,0.84375,0.330506435037

458,0.9275,0.172130243927,0.834375,0.336881950498

459,0.9225,0.184186690748,0.834375,0.301435831189

460,0.9190625,0.188799289912,0.86875,0.300085610151

461,0.9225,0.184098568261,0.8625,0.26339904964

462,0.930625,0.173304508775,0.8625,0.275520277023

463,0.934375,0.17655131042,0.85625,0.304879128933

464,0.9353125,0.171040932238,0.840625,0.29012170434

465,0.9221875,0.180617943406,0.85625,0.341145157814

466,0.930625,0.168907973617,0.853125,0.275559923053

467,0.926875,0.179923538268,0.8625,0.28204882443

468,0.92875,0.179684514701,0.825,0.352702206373

469,0.929375,0.176873584092,0.821875,0.383221071959

470,0.9334375,0.161168659627,0.859375,0.265343999863

471,0.93,0.175110699683,0.796875,0.366522708535

472,0.9253125,0.17798589319,0.825,0.333276772499

473,0.92125,0.182402455509,0.86875,0.288068273664

474,0.9315625,0.17074325338,0.85,0.294699329138

475,0.9290625,0.174527702779,0.85,0.288898971677

476,0.92375,0.192557643056,0.859375,0.301169925928

477,0.93125,0.174088885337,0.8125,0.382671645284

478,0.9353125,0.168791578412,0.865625,0.298333877325

479,0.9209375,0.188509357274,0.84375,0.349390661716

480,0.9371875,0.16662578702,0.853125,0.291427990794

481,0.924375,0.17858685419,0.859375,0.313811355829

482,0.9321875,0.16934450075,0.846875,0.28395036757

483,0.941875,0.156638534963,0.875,0.259028449655

484,0.9265625,0.176071802378,0.8375,0.331231802702

485,0.9240625,0.17147501573,0.85625,0.281435343623

486,0.94,0.163420861661,0.884375,0.301314085722

487,0.9340625,0.172282832414,0.84375,0.335672563314

488,0.929375,0.174837852269,0.840625,0.336692097783

489,0.9315625,0.175886378586,0.834375,0.317151200771

490,0.9259375,0.176512958705,0.85,0.296805238724

491,0.93875,0.160874451846,0.853125,0.298841395974

492,0.9421875,0.161239263564,0.853125,0.3584654212

493,0.9315625,0.169191993624,0.834375,0.326651090384

494,0.9353125,0.164207152873,0.8625,0.3105022192

495,0.9309375,0.168842905313,0.84375,0.347611379623

496,0.929375,0.171516597122,0.83125,0.319197237492

497,0.9321875,0.172840935439,0.821875,0.3396882236

498,0.92875,0.170487427264,0.871875,0.289118644595

499,0.9271875,0.173573859185,0.83125,0.332161813974
